136	105.9034864	27.33	46
138	109.90515312	11.72	46
133	101.9056093	1.02	46
135	104.9050854	22.33	46
134	103.9040364	11.14	46
139	106.9050975	51.839	47
140	108.9047523	48.161	47
141	105.9064596	1.25	48
143	109.903002129	12.49	48
142	107.9041846	0.89	48
144	110.904178129	12.8	48
145	111.902757829	24.13	48
146	112.904401729	12.22	48
147	113.903358529	28.73	48
148	115.9047563	7.49	48
149	112.9040583	4.29	49
150	114.9038785	95.71	49
152	113.9027793	0.66	50
153	114.9033423	0.34	50
154	115.9017413	14.54	50
155	116.9029523	7.68	50
156	117.9016033	24.22	50
157	118.9033083	8.59	50
158	119.902194727	32.58	50
159	121.903439029	4.63	50
160	123.905273915	5.79	50
151	111.9048185	0.97	50
162	122.904214022	42.79	51
161	120.903815724	57.21	51
170	129.906224421	34.08	52
169	127.904463119	31.74	52
168	125.903311716	18.84	52
163	119.9040201	0.09	52
167	124.904430716	7.07	52
166	123.902817916	4.74	52
165	122.904270016	0.89	52
164	121.903043916	2.55	52
171	126.9044734	100	53
175	128.90477948	26.4006	54
174	127.903531315	1.9102	54
173	125.9042747	0.089	54
172	123.90589302	0.0952	54
178	131.90415351	26.9086	54
179	133.90539459	10.4357	54
176	129.90350808	4.071	54
177	130.90508241	21.2324	54
180	135.9072198	8.8573	54
181	132.90545193324	100	55
186	135.90457594	7.854	56
187	136.90582745	11.232	56
184	133.90450844	2.417	56
185	134.90568864	6.592	56
188	137.90524725	71.698	56
182	129.90632083	0.106	56
183	131.905061311	0.101	56
190	138.906353326	99.91	57
189	137.9071124	0.09	57
191	135.90717214	0.185	58
193	139.905438726	88.45	58
192	137.90599111	0.251	58
194	141.9092443	11.114	58
195	140.907652826	100	59
201	147.9168933	5.7	60
200	145.913116925	17.2	60
202	149.9208913	5.6	60
197	142.909814325	12.2	60
196	141.907723325	27.2	60
199	144.912573625	8.3	60
198	143.910087325	23.8	60
204	146.915138526	0	61
203	144.9127493	0	61
205	143.9119993	3.07	62
207	147.914822726	11.24	62
206	146.914897926	14.99	62
208	148.917184726	13.82	62
209	149.917275526	7.38	62
210	151.919732427	26.75	62
211	153.922209327	22.75	62
212	150.919850226	47.81	63
213	152.921230326	52.19	63
220	159.927054127	21.86	64
216	154.922622027	14.8	64
217	155.922122727	20.47	64
218	156.923960127	15.65	64
219	157.924103927	24.84	64
214	151.919791027	0.2	64
215	153.920865627	2.18	64
221	158.925346827	100	65
222	155.9242837	0.056	66
223	157.9244094	0.095	66
228	163.929174827	28.26	66
227	162.928731227	24.896	66
226	161.926798427	25.475	66
225	160.926933427	18.889	66
224	159.925197527	2.329	66
229	164.930322127	100	67
235	169.93546433	14.91	68
234	167.932370227	26.978	68
233	166.932048227	22.869	68
232	165.930293127	33.503	68
231	163.9292003	1.601	68
230	161.9287784	0.139	68
236	168.934213327	100	69
239	170.936325826	14.28	70
238	169.934761826	3.04	70
237	167.9338975	0.13	70
242	173.938862126	31.83	70
243	175.942571728	12.76	70
240	171.936381526	21.83	70
241	172.938210826	16.13	70
244	174.940771823	97.41	71
245	175.942686323	2.59	71
250	178.945816123	13.62	72
251	179.946550023	35.08	72
248	176.943220723	18.6	72
249	177.943698823	27.28	72
246	173.9400463	0.16	72
247	175.941408624	5.26	72
252	179.947464824	0.012	73
253	180.947995819	99.988	73
258	185.954364119	28.43	74
254	179.9467044	0.12	74
255	181.94820429	26.5	74
256	182.95022309	14.31	74
257	183.95093129	30.64	74
259	184.952955013	37.4	75
260	186.955753115	62.6	75
262	185.953838215	1.59	76
263	186.955750515	1.96	76
261	183.952489114	0.02	76
266	189.958447016	26.26	76
267	191.961480727	40.78	76
264	187.955838215	13.24	76
265	188.958147516	16.15	76
268	190.960594018	37.3	77
269	192.962926418	62.7	77
275	197.9678933	7.163	78
274	195.96495159	25.242	78
273	194.96479119	33.832	78
272	193.96268039	32.967	78
270	189.9599326	0.014	78
271	191.961038027	0.782	78
276	196.96656876	100	79
279	198.96827994	16.87	80
278	197.96676904	9.97	80
277	195.9658333	0.15	80
283	203.97349394	6.87	80
282	201.97064306	29.86	80
281	200.97030236	13.18	80
280	199.96832604	23.1	80
285	204.974427514	70.48	81
284	202.972344214	29.52	81
288	206.975896913	22.1	82
289	207.976652113	52.4	82
287	205.974465313	24.1	82
286	203.973043613	1.4	82
290	208.980398716	100	83
291	208.98243042	0	84
292	209.982873713	0	84
293	209.9871488	0	85
294	210.98749633	0	85
295	210.9906017	0	86
296	220.011394024	0	86
297	222.017577725	0	86
298	223.019735926	0	87
299	223.018502227	0	88
300	224.020211824	0	88
301	226.025409825	0	88
302	228.031070326	0	88
303	227.027752126	0	89
305	232.038055321	100	90
304	230.033133819	0	90
306	231.035884024	100	91
307	233.039635229	0	92
309	235.04392992	0.7204	92
308	234.04095212	0.0054	92
311	238.05078822	99.2742	92
310	236.04556802	0	92
313	237.04817342	0	93
312	236.0465705	0	93
315	239.05216342	0	94
314	238.04955992	0	94
317	241.05685152	0	94
316	240.05381352	0	94
319	244.0642045	0	94
318	242.05874262	0	94
320	241.05682912	0	95
321	243.061381125	0	95
326	247.0703545	0	96
327	248.0723495	0	96
324	245.065491222	0	96
325	246.067223722	0	96
322	243.061389122	0	96
323	244.06275262	0	96
328	247.0703076	0	97
329	249.074986728	0	97
332	251.0795875	0	98
333	252.0816265	0	98
330	249.074853524	0	98
331	250.076406122	0	98
334	252.0829805	0	99
335	257.0951057	0	100
337	260.1036534	0	101
336	258.0984315	0	101
338	259.1010311	0	102
339	262.1096322	0	103
340	265.1167046	0	104
341	268.1254557	0	105
342	271.133477	0	106
343	272.1380365	0	107
344	270.1346531	0	108
345	276.1511673	0	109
346	281.1620678	0	110
347	280.164478	0	111
348	285.1741178	0	112
349	284.1780886	0	113
350	289.1872879	0	114
351	288.1924992	0	115
352	292.20755101	0	117
