227	162.92873832	24.896	66
226	161.92680562	25.475	66
225	160.92694052	18.889	66
224	159.92520462	2.329	66
229	164.930328821	100	67
235	169.935470226	14.91	68
234	167.932376722	26.978	68
233	166.932054622	22.869	68
232	165.930299522	33.503	68
231	163.92920882	1.601	68
230	161.92878842	0.139	68
236	168.934217922	100	69
239	170.936330222	14.09	70
238	169.934766422	2.982	70
237	167.933889622	0.123	70
242	173.938866422	32.026	70
243	175.942576424	12.996	70
240	171.936385922	21.68	70
241	172.938215122	16.103	70
244	174.94077522	97.401	71
245	175.94268972	2.599	71
250	178.94582322	13.62	72
251	179.94655702	35.08	72
248	176.94322772	18.6	72
249	177.94370582	27.28	72
246	173.940046128	0.16	72
247	175.941407622	5.26	72
252	179.947464824	0.01201	73
253	180.94799582	99.98799	73
258	185.954362817	28.43	74
254	179.94671082	0.12	74
255	181.9482039491	26.5	74
256	182.950222759	14.31	74
257	183.9509309294	30.64	74
259	184.952954513	37.4	75
260	186.955750116	62.6	75
262	185.953835016	1.59	76
263	186.955747416	1.96	76
261	183.952488514	0.02	76
266	189.958443717	26.26	76
267	191.961477029	40.78	76
264	187.955835216	13.24	76
265	188.958144217	16.15	76
268	190.960589321	37.3	77
269	192.962921621	62.7	77
275	197.967894923	7.356	78
274	195.9649520999	25.21	78
273	194.96479171	33.78	78
272	193.96268091	32.86	78
270	189.959929763	0.012	78
271	191.961038732	0.782	78
276	196.9665687971	100	79
279	198.9682806446	16.87	80
278	197.9667686052	9.97	80
277	195.965832632	0.15	80
283	203.9734939853	6.87	80
282	201.9706434069	29.86	80
281	200.9703028469	13.18	80
280	199.9683265947	23.1	80
285	204.974427814	70.48	81
284	202.972344614	29.52	81
288	206.975897313	22.1	82
289	207.976652513	52.4	82
287	205.974465713	24.1	82
286	203.973044013	1.4	82
290	208.980399116	100	83
291	208.98243082	100	84
292	209.982874113	0	84
293	209.987147983	100	85
294	210.98749663	0	85
295	210.990601173	0	86
296	220.011394123	0	86
297	222.017578225	100	86
298	223.019736025	100	87
299	223.018502327	0	88
300	224.020212023	0	88
301	226.025410325	100	88
302	228.031070726	0	88
303	227.027752325	100	89
305	232.038055821	100	90
304	230.033134119	0	90
306	231.035884224	100	91
307	233.039635529	0	92
309	235.043930119	0.7204	92
308	234.040952319	0.0054	92
311	238.05078842	99.2742	92
310	236.045568219	0	92
313	237.048173619	100	93
312	236.04657054	0	93
315	239.052163619	0	94
314	238.049560119	0	94
317	241.056851719	0	94
316	240.053813819	0	94
319	244.064205356	100	94
318	242.05874282	0	94
320	241.056829319	0	95
321	243.061381324	100	95
326	247.070354147	100	96
327	248.072349956	0	96
324	245.065491522	0	96
325	246.067223822	0	96
322	243.061389322	0	96
323	244.062752819	0	96
328	247.070307359	100	97
329	249.074987727	0	97
332	251.079588648	100	98
333	252.081627256	0	98
330	249.074853923	0	98
331	250.076406222	0	98
334	252.08298054	100	99
335	257.095106169	100	100
337	260.1036534	0	101
336	258.09843155	100	101
338	259.1010311	100	102
340	266.1198356	100	103
339	262.1096122	0	103
341	267.1217962	100	104
342	268.1256757	100	105
343	269.1286339	100	106
344	271.1339363	0	106
346	272.1382658	0	107
345	270.1333631	100	107
348	277.1519058	100	108
347	270.1342927	0	108
350	278.1563168	100	109
349	276.1515959	0	109
351	281.1645159	100	110
352	280.1651461	0	111
353	282.1691272	100	111
354	285.177126	100	112
356	286.1822172	100	113
355	284.1787362	0	113
357	289.190426	100	114
358	288.1927462	0	115
359	290.1959873	100	115
360	293.204496	100	116
361	292.2074675	0	117
362	294.2104674	100	117
363	294.2139271	100	118
